"PrecinctID","MID","DID","PID","X1","X2","X3","X4","X5","X6","X7","X8","X10","X12","X14","X15","X16","X17","X18","X19","X22","X23","X25","X26","X27","X28","X41","X42","X43","X44","Protocol","Precid"
"42.32.86",42,32,"86","27","","5","","124","","","3","","0","0","","11","","5","13","","","","15","21","","212","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232086"
"42.32.87",42,32,"87","15","","9","","62","","","21","","0","0","","3","","0","2","","","","2","20","","167","13","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232087"
"42.32.89",42,32,"89","10","","8","","134","","","14","","1","2","","13","","2","3","","","","11","18","","139","9","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232089"
"42.32.91",42,32,"91","10","","5","","87","","","10","","1","1","","2","","9","8","","","","13","10","","154","129","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232091"
"42.32.92",42,32,"92","13","","8","","84","","","11","","2","0","","1","","19","13","","","","19","26","","155","166","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232092"
"42.32.93",42,32,"93","28","","15","","99","","","8","","2","2","","1","","0","12","","","","3","19","","369","16","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232093"
"42.32.98",42,32,"98","11","","19","","224","","","18","","3","0","","9","","2","3","","","","119","42","","179","14","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232098"
"42.32.99",42,32,"99","21","","10","","170","","","40","","0","3","","1","","1","10","","","","73","11","","232","40","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232099"
"42.32.100",42,32,"100","23","","15","","292","","","39","","2","4","","1","","12","12","","","","25","31","","339","37","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232100"
"42.32.104",42,32,"104","6","","1","","66","","","3","","0","0","","0","","0","2","","","","3","3","","66","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232104"
"42.32.105",42,32,"105","11","","6","","104","","","9","","1","1","","1","","0","0","","","","3","3","","150","8","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232105"
"42.32.106",42,32,"106","5","","3","","84","","","4","","1","1","","1","","1","1","","","","6","5","","117","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4232106"
"43.35.01",43,35,"1","23","","2","","72","9","","29","","1","0","","","7","","183","","","","1","8","0","86","","23","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335001"
"43.35.02",43,35,"2","15","","8","","78","18","","23","","3","3","","","3","","264","","","","9","22","0","132","","25","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335002"
"43.35.03",43,35,"3","15","","17","","68","12","","27","","4","4","","","3","","219","","","","1","35","0","159","","28","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335003"
"43.35.04",43,35,"4","19","","8","","112","23","","52","","0","2","","","1","","180","","","","4","15","1","120","","76","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335004"
"43.35.05",43,35,"5","21","","7","","105","8","","51","","2","0","","","0","","172","","","","3","13","1","64","","40","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335005"
"43.35.06",43,35,"6","10","","12","","88","26","","33","","4","4","","","3","","274","","","","1","32","0","151","","47","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335006"
"43.35.07",43,35,"7","15","","7","","71","10","","23","","5","2","","","1","","143","","","","4","73","1","111","","42","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335007"
"43.35.08",43,35,"8","41","","4","","105","5","","12","","1","1","","","2","","98","","","","0","5","1","92","","20","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335008"
"43.35.09",43,35,"9","6","","17","","103","14","","25","","2","2","","","1","","153","","","","5","16","0","145","","59","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335009"
"43.35.10",43,35,"10","6","","18","","78","21","","17","","4","4","","","1","","162","","","","3","24","0","100","","32","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335010"
"43.35.11",43,35,"11","32","","53","","81","9","","29","","10","1","","","2","","154","","","","1","20","0","140","","62","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335011"
"43.35.12",43,35,"12","21","","9","","85","10","","12","","0","3","","","0","","139","","","","3","5","0","35","","39","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335012"
"43.35.13",43,35,"13","26","","8","","110","17","","30","","0","3","","","4","","149","","","","3","19","1","81","","76","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335013"
"43.35.14",43,35,"14","14","","13","","71","19","","22","","2","0","","","2","","139","","","","10","15","0","75","","17","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335014"
"43.35.15",43,35,"15","21","","13","","108","39","","20","","1","1","","","2","","80","","","","4","28","0","61","","14","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335015"
"43.35.16",43,35,"16","20","","7","","87","32","","30","","2","4","","","11","","102","","","","1","16","1","163","","27","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335016"
"43.35.17",43,35,"17","18","","8","","93","22","","32","","1","3","","","3","","108","","","","2","15","1","88","","44","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335017"
"43.35.18",43,35,"18","11","","7","","118","43","","42","","7","12","","","29","","153","","","","5","12","0","105","","54","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335018"
"43.35.19",43,35,"19","13","","7","","106","52","","27","","2","6","","","3","","146","","","","5","7","0","53","","12","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335019"
"43.35.20",43,35,"20","17","","10","","78","43","","78","","15","10","","","2","","145","","","","3","17","2","99","","11","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335020"
"43.35.21",43,35,"21","15","","7","","43","25","","40","","11","3","","","3","","110","","","","1","29","0","114","","42","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335021"
"43.35.22",43,35,"22","9","","7","","41","8","","34","","2","1","","","2","","66","","","","0","13","0","45","","50","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335022"
"43.35.23",43,35,"23","10","","1","","70","8","","14","","0","2","","","1","","273","","","","0","6","0","96","","10","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335023"
"43.35.24",43,35,"24","5","","5","","25","2","","2","","0","1","","","2","","56","","","","0","3","0","54","","5","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335024"
"43.35.25",43,35,"25","14","","3","","66","4","","19","","2","0","","","0","","153","","","","0","6","0","39","","7","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335025"
"43.35.26",43,35,"26","12","","44","","110","8","","20","","2","7","","","7","","221","","","","5","11","2","104","","14","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335026"
"43.35.27",43,35,"27","33","","5","","50","6","","11","","2","2","","","3","","88","","","","15","4","0","34","","9","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335027"
"43.35.28",43,35,"28","103","","2","","55","21","","30","","0","0","","","3","","239","","","","2","0","0","100","","45","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335028"
"43.35.29",43,35,"29","14","","2","","105","15","","13","","1","0","","","2","","68","","","","24","14","1","99","","16","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335029"
"43.35.30",43,35,"30","9","","4","","35","1","","16","","1","1","","","0","","316","","","","3","10","0","68","","21","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335030"
"43.35.31",43,35,"31","17","","1","","31","1","","8","","0","1","","","1","","174","","","","1","3","0","29","","2","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335031"
"43.35.32",43,35,"32","22","","31","","79","9","","38","","2","3","","","5","","118","","","","1","9","0","151","","84","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335032"
"43.35.33",43,35,"33","29","","14","","95","5","","63","","1","4","","","1","","96","","","","1","25","0","120","","85","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335033"
"43.35.34",43,35,"34","16","","19","","95","5","","41","","1","2","","","5","","161","","","","7","19","0","103","","32","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335034"
"43.35.35",43,35,"35","20","","4","","90","9","","35","","2","2","","","3","","125","","","","1","19","0","81","","24","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335035"
"43.35.36",43,35,"36","4","","3","","35","5","","6","","0","1","","","1","","29","","","","0","4","0","81","","294","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335036"
"43.35.37",43,35,"37","22","","4","","61","20","","17","","0","0","","","0","","77","","","","3","7","0","81","","4","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335037"
"43.35.38",43,35,"38","7","","2","","46","7","","7","","0","1","","","1","","82","","","","0","8","0","38","","1","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335038"
"43.35.39",43,35,"39","22","","16","","80","10","","7","","2","0","","","0","","59","","","","1","14","1","43","","29","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335039"
"43.35.40",43,35,"40","0","","2","","8","1","","1","","0","1","","","0","","8","","","","1","1","0","14","","1","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335040"
"43.35.41",43,35,"41","1","","2","","10","6","","2","","0","0","","","0","","24","","","","1","1","0","23","","2","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335041"
"43.35.42",43,35,"42","11","","28","","90","9","","26","","0","3","","","3","","213","","","","0","22","0","98","","68","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335042"
"43.35.43",43,35,"43","17","","11","","95","17","","49","","3","4","","","3","","257","","","","2","16","1","110","","63","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335043"
"43.35.44",43,35,"44","9","","5","","65","10","","39","","2","2","","","7","","145","","","","3","14","1","50","","19","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335044"
"43.35.45",43,35,"45","11","","7","","132","13","","19","","2","5","","","2","","216","","","","2","14","1","133","","30","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335045"
"43.35.46",43,35,"46","13","","14","","103","8","","14","","1","2","","","6","","163","","","","4","20","0","118","","28","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335046"
"43.35.47",43,35,"47","24","","7","","90","12","","28","","2","3","","","2","","100","","","","2","13","0","140","","15","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335047"
"43.35.48",43,35,"48","42","","11","","112","19","","20","","1","1","","","1","","93","","","","9","36","0","88","","77","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335048"
"43.35.49",43,35,"49","10","","14","","76","10","","49","","0","0","","","0","","130","","","","1","13","0","83","","68","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335049"
"43.35.50",43,35,"50","11","","6","","93","8","","21","","3","0","","","1","","134","","","","2","22","4","69","","77","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335050"
"43.35.51",43,35,"51","10","","3","","40","4","","7","","1","0","","","1","","117","","","","0","7","0","82","","8","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335051"
"43.35.52",43,35,"52","4","","2","","34","1","","9","","1","1","","","1","","36","","","","1","7","0","52","","191","","<U+10DD><U+10E5><U+10DB><U+10D8>","4335052"
"44.37.01",44,37,"1","","","13","","298","","0","24","","","","","","","","13","","1","","","51","","179","72","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437001"
"44.37.02",44,37,"2","","","11","","286","","1","15","","","","","","","","5","","2","","","27","","285","36","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437002"
"44.37.03",44,37,"3","","","7","","285","","1","17","","","","","","","","10","","0","","","30","","280","62","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437003"
"44.37.04",44,37,"4","","","10","","331","","1","14","","","","","","","","11","","0","","","24","","305","38","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437004"
"44.37.05",44,37,"5","","","10","","299","","1","10","","","","","","","","9","","2","","","18","","154","41","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437005"
"44.37.06",44,37,"6","","","5","","266","","3","10","","","","","","","","12","","3","","","23","","197","68","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437006"
"44.37.07",44,37,"7","","","8","","195","","0","6","","","","","","","","2","","1","","","14","","108","15","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437007"
"44.37.08",44,37,"8","","","7","","301","","4","34","","","","","","","","12","","3","","","33","","251","86","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437008"
"44.37.09",44,37,"9","","","22","","646","","2","5","","","","","","","","2","","0","","","3","","165","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437009"
"44.37.10",44,37,"10","","","4","","409","","0","2","","","","","","","","4","","0","","","5","","162","17","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437010"
"44.37.11",44,37,"11","","","0","","91","","1","1","","","","","","","","2","","0","","","1","","86","9","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437011"
"44.37.12",44,37,"12","","","6","","318","","4","21","","","","","","","","116","","9","","","36","","222","47","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437012"
"44.37.13",44,37,"13","","","4","","133","","2","15","","","","","","","","4","","3","","","8","","113","19","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437013"
"44.37.14",44,37,"14","","","18","","168","","1","23","","","","","","","","13","","3","","","31","","368","39","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437014"
"44.37.15",44,37,"15","","","5","","164","","2","8","","","","","","","","1","","1","","","11","","217","22","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437015"
"44.37.16",44,37,"16","","","7","","323","","0","14","","","","","","","","20","","3","","","130","","314","25","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437016"
"44.37.17",44,37,"17","","","17","","265","","0","30","","","","","","","","6","","0","","","15","","275","28","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437017"
"44.37.18",44,37,"18","","","6","","230","","0","1","","","","","","","","10","","0","","","3","","268","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437018"
"44.37.19",44,37,"19","","","3","","68","","0","1","","","","","","","","2","","0","","","2","","188","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437019"
"44.37.20",44,37,"20","","","9","","237","","0","8","","","","","","","","11","","0","","","23","","107","22","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437020"
"44.37.21",44,37,"21","","","1","","279","","0","2","","","","","","","","2","","1","","","2","","335","11","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437021"
"44.37.22",44,37,"22","","","6","","419","","5","32","","","","","","","","8","","0","","","33","","351","76","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437022"
"44.37.23",44,37,"23","","","7","","225","","1","15","","","","","","","","4","","1","","","19","","215","17","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437023"
"44.37.24",44,37,"24","","","3","","108","","0","3","","","","","","","","13","","1","","","2","","287","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437024"
"44.37.25",44,37,"25","","","4","","183","","0","0","","","","","","","","7","","4","","","1","","73","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437025"
"44.37.26",44,37,"26","","","2","","47","","0","4","","","","","","","","6","","0","","","3","","146","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437026"
"44.37.27",44,37,"27","","","8","","273","","1","1","","","","","","","","6","","2","","","26","","408","37","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437027"
"44.37.28",44,37,"28","","","6","","276","","1","12","","","","","","","","4","","0","","","39","","205","50","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437028"
"44.37.29",44,37,"29","","","9","","236","","6","6","","","","","","","","6","","2","","","15","","232","27","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437029"
"44.37.30",44,37,"30","","","4","","358","","2","23","","","","","","","","5","","1","","","32","","179","45","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437030"
"44.37.31",44,37,"31","","","8","","238","","3","21","","","","","","","","1","","1","","","39","","139","56","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437031"
"44.37.32",44,37,"32","","","10","","221","","4","14","","","","","","","","3","","0","","","36","","167","66","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437032"
"44.37.33",44,37,"33","","","9","","419","","1","5","","","","","","","","4","","0","","","8","","101","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437033"
"44.37.34",44,37,"34","","","3","","149","","1","2","","","","","","","","1","","0","","","5","","86","20","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437034"
"44.37.35",44,37,"35","","","8","","195","","2","14","","","","","","","","9","","5","","","13","","153","32","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4437035"
"44.38.01",44,38,"1","","","9","","76","","21","5","","","","","","","","17","","5","","","9","","292","53","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438001"
"44.38.02",44,38,"2","","","9","","90","","2","20","","","","","","","","2","","0","","","14","","390","68","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438002"
"44.38.03",44,38,"3","","","17","","593","","3","12","","","","","","","","3","","4","","","19","","311","42","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438003"
"44.38.04",44,38,"4","","","8","","222","","10","12","","","","","","","","10","","0","","","15","","301","23","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438004"
"44.38.05",44,38,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","4438005"
"44.38.06",44,38,"6","","","16","","138","","36","6","","","","","","","","9","","18","","","5","","208","20","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438006"
"44.38.07",44,38,"7","","","13","","217","","1","10","","","","","","","","8","","4","","","21","","417","43","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438007"
"44.38.08",44,38,"8","","","18","","242","","5","4","","","","","","","","19","","12","","","4","","254","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438008"
"44.38.09",44,38,"9","","","7","","170","","14","5","","","","","","","","5","","28","","","10","","228","30","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438009"
"44.38.10",44,38,"10","","","8","","93","","4","8","","","","","","","","7","","42","","","21","","177","27","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438010"
"44.38.11",44,38,"11","","","9","","134","","0","4","","","","","","","","5","","3","","","8","","109","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438011"
"44.38.12",44,38,"12","","","4","","492","","7","6","","","","","","","","3","","3","","","13","","273","157","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438012"
"44.38.13",44,38,"13","","","7","","105","","2","8","","","","","","","","18","","0","","","17","","118","13","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438013"
"44.38.14",44,38,"14","","","14","","120","","10","10","","","","","","","","13","","5","","","32","","230","18","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438014"
"44.38.15",44,38,"15","","","18","","226","","1","11","","","","","","","","8","","8","","","5","","129","8","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438015"
"44.38.16",44,38,"16","","","4","","512","","2","4","","","","","","","","6","","2","","","5","","249","139","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438016"
"44.38.17",44,38,"17","","","4","","85","","1","1","","","","","","","","2","","3","","","3","","80","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438017"
"44.38.18",44,38,"18","","","5","","83","","0","3","","","","","","","","6","","1","","","9","","91","18","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4438018"
"45.36.01",45,36,"1","3","","42","","92","","32","94","12","","","","","","","","","6","7","0","","","178","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536001"
"45.36.02",45,36,"2","7","","19","","90","","122","56","9","","","","","","","","","7","3","1","","","153","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536002"
"45.36.03",45,36,"3","7","","12","","56","","25","176","10","","","","","","","","","6","16","5","","","188","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536003"
"45.36.04",45,36,"4","13","","6","","73","","21","95","43","","","","","","","","","6","2","6","","","293","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536004"
"45.36.05",45,36,"5","34","","16","","95","","14","80","17","","","","","","","","","2","2","1","","","198","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536005"
"45.36.06",45,36,"6","12","","17","","94","","6","70","9","","","","","","","","","7","5","0","","","123","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536006"
"45.36.07",45,36,"7","7","","5","","66","","11","56","18","","","","","","","","","16","4","1","","","153","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536007"
"45.36.08",45,36,"8","13","","13","","56","","15","69","12","","","","","","","","","3","2","7","","","135","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536008"
"45.36.09",45,36,"9","19","","9","","125","","20","145","28","","","","","","","","","4","1","1","","","175","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536009"
"45.36.10",45,36,"10","7","","9","","51","","3","65","25","","","","","","","","","3","0","3","","","181","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536010"
"45.36.11",45,36,"11","14","","39","","78","","3","61","12","","","","","","","","","9","2","8","","","257","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536011"
"45.36.12",45,36,"12","3","","9","","45","","0","21","0","","","","","","","","","0","1","1","","","106","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536012"
"45.36.13",45,36,"13","10","","119","","89","","10","177","39","","","","","","","","","5","2","2","","","291","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536013"
"45.36.14",45,36,"14","0","","9","","55","","7","0","7","","","","","","","","","3","0","0","","","99","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536014"
"45.36.15",45,36,"15","9","","18","","150","","6","102","14","","","","","","","","","7","1","1","","","419","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536015"
"45.36.16",45,36,"16","6","","17","","56","","4","61","12","","","","","","","","","4","1","0","","","182","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536016"
"45.36.17",45,36,"17","6","","5","","18","","1","49","1","","","","","","","","","12","0","0","","","172","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536017"
"45.36.18",45,36,"18","23","","19","","160","","5","106","46","","","","","","","","","6","1","1","","","551","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536018"
"45.36.19",45,36,"19","5","","9","","68","","3","185","17","","","","","","","","","3","0","0","","","198","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536019"
"45.36.20",45,36,"20","14","","14","","156","","26","147","23","","","","","","","","","12","2","0","","","341","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536020"
"45.36.21",45,36,"21","12","","13","","79","","4","54","6","","","","","","","","","4","0","1","","","139","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536021"
"45.36.22",45,36,"22","8","","8","","47","","4","113","9","","","","","","","","","8","1","1","","","163","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536022"
"45.36.23",45,36,"23","2","","9","","82","","1","27","0","","","","","","","","","3","1","4","","","118","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536023"
"45.36.24",45,36,"24","1","","11","","11","","0","5","0","","","","","","","","","1","0","0","","","51","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536024"
"45.36.25",45,36,"25","12","","8","","73","","14","66","15","","","","","","","","","2","2","4","","","203","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536025"
"45.36.26",45,36,"26","25","","14","","91","","10","92","9","","","","","","","","","13","4","3","","","192","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536026"
"45.36.27",45,36,"27","9","","6","","63","","12","62","17","","","","","","","","","11","2","7","","","253","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536027"
"45.36.28",45,36,"28","7","","9","","44","","15","76","9","","","","","","","","","5","11","0","","","118","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536028"
"45.36.29",45,36,"29","4","","34","","52","","2","86","12","","","","","","","","","8","6","6","","","259","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536029"
"45.36.30",45,36,"30","6","","9","","51","","9","102","26","","","","","","","","","2","1","3","","","237","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4536030"
"45.39.01",45,39,"1","256","","4","","235","","1","21","11","","","","","","","","","0","0","5","","","378","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539001"
"45.39.02",45,39,"2","23","","2","","51","","0","5","0","","","","","","","","","1","0","0","","","83","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539002"
"45.39.03",45,39,"3","37","","5","","114","","0","7","1","","","","","","","","","0","0","0","","","150","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539003"
"45.39.04",45,39,"4","73","","9","","188","","0","7","1","","","","","","","","","0","0","0","","","374","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539004"
"45.39.05",45,39,"5","7","","0","","15","","0","2","0","","","","","","","","","0","0","1","","","36","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539005"
"45.39.06",45,39,"6","2","","0","","13","","0","0","0","","","","","","","","","0","26","26","","","11","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539006"
"45.39.07",45,39,"7","17","","8","","59","","1","6","4","","","","","","","","","0","0","0","","","115","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539007"
"45.39.08",45,39,"8","41","","0","","90","","2","24","6","","","","","","","","","0","1","0","","","145","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539008"
"45.39.09",45,39,"9","65","","3","","59","","0","18","5","","","","","","","","","0","0","1","","","160","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539009"
"45.39.10",45,39,"10","29","","1","","76","","0","11","3","","","","","","","","","1","0","3","","","86","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539010"
"45.39.11",45,39,"11","14","","1","","40","","0","4","0","","","","","","","","","0","1","0","","","88","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539011"
"45.39.12",45,39,"12","34","","0","","57","","1","16","3","","","","","","","","","0","0","0","","","87","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539012"
"45.39.13",45,39,"13","11","","1","","36","","0","4","0","","","","","","","","","0","0","0","","","30","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539013"
"45.39.14",45,39,"14","8","","0","","29","","0","2","0","","","","","","","","","0","0","0","","","57","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539014"
"45.39.15",45,39,"15","6","","7","","130","","2","8","1","","","","","","","","","0","0","0","","","96","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539015"
"45.39.16",45,39,"16","25","","6","","147","","0","8","3","","","","","","","","","0","0","0","","","122","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539016"
"45.39.17",45,39,"17","19","","6","","70","","0","3","0","","","","","","","","","0","0","0","","","47","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539017"
"45.39.18",45,39,"18","19","","6","","82","","0","18","3","","","","","","","","","1","0","1","","","129","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539018"
"45.39.19",45,39,"19","15","","3","","38","","0","7","4","","","","","","","","","1","0","1","","","133","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539019"
"45.39.20",45,39,"20","13","","1","","72","","2","2","1","","","","","","","","","0","0","3","","","265","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539020"
"45.39.21",45,39,"21","5","","1","","98","","1","1","1","","","","","","","","","0","0","0","","","37","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539021"
"45.39.22",45,39,"22","20","","2","","85","","0","5","0","","","","","","","","","0","0","0","","","81","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","4539022"
